X,Y,Z,Event-ID#,date,hour,Flowrate,Pressure
87273.1,121335.9,-4082.2651,3954,15/09/2008,3.216,49.42,12.395
87241.4,120986.9,-4082.3,3955,15/09/2008,3.22,49.42,12.395
87249.9,121000.9,-4082.3,3956,15/09/2008,3.241,49.42,12.395
87172.6,121232.3,-4082.3,3957,15/09/2008,3.249,49.42,12.395
88087.4,122197,-4082.3,3958,15/09/2008,3.297,49.42,12.395
88282,121893.6,-4082.3,3959,15/09/2008,3.311,49.42,12.395
87237,121023.4,-4082.3,3960,15/09/2008,3.328,49.42,12.3925
87198.5,121005.8,-4082.3,3961,15/09/2008,3.341,49.42,12.3925
87264.8,121067.1,-4082.3319,3962,15/09/2008,3.393,49.42,12.3925
87215.9,121041.4,-4082.3625,3963,15/09/2008,3.403,49.42,12.3925
87302.2,121040.5,-4082.3785,3964,15/09/2008,3.439,49.42,12.3925
87316.6,121091.8,-4082.3849,3965,15/09/2008,3.47,49.42,12.3925
87209.8,120982.9,-4082.4,3966,15/09/2008,3.496,49.42,12.3925
87286.9,121245,-4082.4,3967,15/09/2008,3.508,49.42,12.3925
87240.3,121188.2,-4082.4,3968,15/09/2008,3.55,49.42,12.3925
87276.3,121044.4,-4082.4,3969,15/09/2008,3.558,49.42,12.3925
87236.5,120980.5,-4082.4,3970,15/09/2008,3.593,49.42,12.3925
88169.7,122217,-4082.4109,3971,15/09/2008,3.596,49.42,12.3925
88202.6,122252.7,-4082.4218,3972,15/09/2008,3.635,49.42,12.3925
87257.9,121008.7,-4082.4754,3973,15/09/2008,3.665,49.42,12.3925
87345.9,121045.1,-4082.4937,3974,15/09/2008,3.691,49.42,12.3925
88368.6,122483.2,-4082.4997,3975,15/09/2008,3.783,49.42,12.3925
87226.1,121071.9,-4082.5,3976,15/09/2008,3.846,49.42,12.3925
87238.2,121064.7,-4082.5,3977,15/09/2008,3.852,49.42,12.3925
87233,120980.6,-4082.5,3978,15/09/2008,3.899,49.42,12.3925
87177.4,120990.3,-4082.5,3979,15/09/2008,3.903,49.42,12.3925
88051.8,121423.9,-4082.5,3980,15/09/2008,3.925,49.42,12.3925
87248.4,121184.8,-4082.5,3981,15/09/2008,4.077,49.42,12.3925
88148.9,122233.1,-4082.5059,3982,15/09/2008,4.111,49.42,12.3925
88110.6,122143,-4082.6,3983,15/09/2008,4.139,49.42,12.3925
88075,122116.5,-4082.6,3984,15/09/2008,4.149,49.42,12.3925
87682.9,122511.4,-4082.6369,3985,15/09/2008,4.201,49.42,12.395
87285.4,121261.7,-4082.6578,3986,15/09/2008,4.361,49.42,12.395
87323.1,121242.7,-4082.7,3987,15/09/2008,4.388,49.42,12.395
87335.7,121284.7,-4082.7,3988,15/09/2008,4.398,49.42,12.395
88280.7,122984.1,-4082.7,3989,15/09/2008,4.429,49.42,12.395
88294.4,122988.9,-4082.7,3990,15/09/2008,4.448,49.41,12.395
88250.8,123016.9,-4082.7,3991,15/09/2008,4.576,49.41,12.395
87185.2,121032.6,-4082.7,3992,15/09/2008,4.604,49.41,12.395
87280.6,121282.4,-4082.7,3993,15/09/2008,4.714,49.41,12.395
87404.8,121016.8,-4082.7,3994,15/09/2008,4.802,49.41,12.395
87451.8,120957.3,-4082.7,3995,15/09/2008,4.846,49.41,12.395
87450,120955.7,-4082.7,3996,15/09/2008,4.848,49.41,12.3975
88281.2,123072.7,-4082.766,3997,15/09/2008,4.888,49.41,12.3975
88566.6,122306.1,-4082.8,3998,15/09/2008,4.892,49.41,12.3975
87853.5,123004.2,-4082.8,3999,15/09/2008,4.902,49.41,12.3975
88055.3,121398.8,-4082.8,4000,15/09/2008,4.938,49.41,12.3975
88058.1,121349.9,-4082.8,4001,15/09/2008,4.981,49.41,12.3975
88576,122205.3,-4082.8,4002,15/09/2008,4.989,49.41,12.3975
88525.4,122052.9,-4082.8,4003,15/09/2008,4.998,49.41,12.4
88514.3,122043.2,-4082.8158,4004,15/09/2008,5.001,49.41,12.4
88157.2,122149.4,-4082.8499,4005,15/09/2008,5.011,49.41,12.4
88512.9,122055,-4082.9,4006,15/09/2008,5.017,49.41,12.4
88516.2,122059.5,-4082.9,4007,15/09/2008,5.026,49.41,12.4
87469.7,121015.8,-4082.9,4008,15/09/2008,5.082,49.41,12.4025
87383,120976.6,-4082.9,4009,15/09/2008,5.092,49.41,12.4025
87775.8,121321.5,-4082.9,4010,15/09/2008,5.131,49.41,12.4025
87829,122985.7,-4082.9377,4011,15/09/2008,5.224,49.41,12.4025
87472.8,120943.4,-4082.9538,4012,15/09/2008,5.306,49.41,12.4025
87362,121023.5,-4082.9648,4013,15/09/2008,5.319,49.41,12.4025
88224.2,123036.8,-4083,4014,15/09/2008,5.326,49.41,12.405
88541.8,121999.4,-4083,4015,15/09/2008,5.385,49.41,12.405
87402.8,121008.1,-4083,4016,15/09/2008,5.401,49.41,12.405
87453.4,121004.1,-4083,4017,15/09/2008,5.481,49.41,12.405
88135.1,121596.6,-4083,4018,15/09/2008,5.517,49.41,12.405
87852.2,123010.4,-4083,4019,15/09/2008,5.558,49.41,12.4075
88485.3,122020.4,-4083,4020,15/09/2008,5.574,49.41,12.4075
87089,121178.6,-4083,4021,15/09/2008,5.728,49.41,12.4075
87147.1,121210.7,-4083.0483,4022,15/09/2008,5.734,49.41,12.4075
87068.1,121195.4,-4083.0533,4023,15/09/2008,5.739,49.41,12.4075
87124.7,121227.9,-4083.1,4024,15/09/2008,5.745,49.41,12.4075
87105.2,121201.6,-4083.1,4025,15/09/2008,5.798,49.41,12.41
87111.8,121166.1,-4083.1,4026,15/09/2008,5.81,49.41,12.41
87168.3,121153.2,-4083.1,4027,15/09/2008,5.814,49.41,12.41
88478.2,122039.7,-4083.1,4028,15/09/2008,5.824,49.41,12.41
88488.1,122040.4,-4083.1,4029,15/09/2008,5.826,49.41,12.41
88476.4,122084,-4083.1,4030,15/09/2008,5.831,49.41,12.41
87506.2,121502.8,-4083.1,4031,15/09/2008,5.834,49.41,12.41
88454.4,122048.9,-4083.1,4032,15/09/2008,5.841,49.41,12.41
88518.7,122063.9,-4083.118,4033,15/09/2008,5.845,49.41,12.41
88451.3,121999.4,-4083.1469,4034,15/09/2008,5.847,49.41,12.4125
88389,122025.6,-4083.1782,4035,15/09/2008,5.852,49.41,12.4125
88457.9,122088.3,-4083.2,4036,15/09/2008,5.859,49.41,12.4125
87186,121127.5,-4083.2,4037,15/09/2008,5.863,49.41,12.4125
88408.1,122041.9,-4083.2,4038,15/09/2008,5.879,49.41,12.4125
88380.5,122040.1,-4083.2,4039,15/09/2008,5.883,49.41,12.4125
88340.9,122043.4,-4083.2,4040,15/09/2008,5.886,49.41,12.4125
88353.1,122031.4,-4083.2,4041,15/09/2008,5.893,49.41,12.41
88524.1,122156.6,-4083.2,4042,15/09/2008,5.974,49.41,12.41
87178.7,121213.4,-4083.2,4043,15/09/2008,5.979,49.41,12.41
88395.6,122311.1,-4083.2,4044,15/09/2008,5.998,49.41,12.41
87567.1,121755.2,-4083.2,4045,15/09/2008,6.004,49.41,12.41
87501.2,120965.9,-4083.2,4046,15/09/2008,6.006,49.41,12.41
87372.3,120950.7,-4083.2,4047,15/09/2008,6.008,49.41,12.41
87566.5,121732.5,-4083.2314,4048,15/09/2008,6.012,49.41,12.41
88516.7,122063.5,-4083.3,4049,15/09/2008,6.02,49.41,12.4075
87492.4,120989,-4083.3,4050,15/09/2008,6.076,49.41,12.4075
88493.4,122093.1,-4083.3,4051,15/09/2008,6.096,49.41,12.4075
87185.7,120946.9,-4083.3,4052,15/09/2008,6.102,49.41,12.4075
87401.7,120952.8,-4083.3,4053,15/09/2008,6.19,49.4,12.405
88095.2,121395.7,-4083.3,4054,15/09/2008,6.315,49.4,12.405
88072.4,121395,-4083.3154,4055,15/09/2008,6.315,49.4,12.405
88303.4,123041.5,-4083.4,4056,15/09/2008,6.336,49.4,12.4025
87204.7,120970.7,-4083.4,4057,15/09/2008,6.398,49.4,12.4025
88274,123057.7,-4083.4,4058,15/09/2008,6.455,49.4,12.4
87239.2,121226.2,-4083.4,4059,15/09/2008,6.463,49.4,12.4
88453.4,122997.6,-4083.4,4060,15/09/2008,6.486,49.4,12.3975
88584.6,122203.2,-4083.4,4061,15/09/2008,6.589,49.4,12.3975
87465.2,120914.6,-4083.4,4062,15/09/2008,6.659,49.4,12.395
87149.2,121124.6,-4083.4162,4063,15/09/2008,6.714,49.4,12.395
87103.9,121159.3,-4083.4619,4064,15/09/2008,6.716,49.4,12.3925
87103.5,121141.6,-4083.4885,4065,15/09/2008,6.726,49.4,12.39
87093.6,121149.6,-4083.5,4066,15/09/2008,6.744,49.4,12.39
87914,121606.7,-4083.5,4067,15/09/2008,6.774,49.4,12.3875
87152.8,121167.5,-4083.5,4068,15/09/2008,6.803,49.4,12.385
87118.5,121167.8,-4083.5,4069,15/09/2008,6.809,49.4,12.3825
87141.1,121148.2,-4083.5,4070,15/09/2008,6.812,49.4,12.3825
87070.5,121263.6,-4083.5564,4071,15/09/2008,6.844,49.4,12.38
87065.8,121168.1,-4083.5692,4072,15/09/2008,6.861,49.4,12.3775
88343.2,122077.2,-4083.6,4073,15/09/2008,6.875,49.4,12.375
87230.8,120961.5,-4083.6,4074,15/09/2008,7.009,49.4,12.3725
87267.4,121150.6,-4083.6,4075,15/09/2008,7.026,49.4,12.37
87972.1,121372.8,-4083.6,4076,15/09/2008,7.039,49.4,12.3675
87962.5,121352.5,-4083.6,4077,15/09/2008,7.041,49.4,12.365
87956.5,121358.4,-4083.6312,4078,15/09/2008,7.043,49.4,12.3625
87984.6,121329,-4083.6329,4079,15/09/2008,7.047,49.4,12.36
87834.5,123087.1,-4083.6454,4080,15/09/2008,7.097,49.4,12.3575
88337.5,122982.8,-4083.65,4081,15/09/2008,7.112,49.4,12.355
87233.8,120976.6,-4083.7,4082,15/09/2008,7.127,49.4,12.3525
88319.4,122972.6,-4083.7,4083,15/09/2008,7.163,49.4,12.3475
87798.3,120711.2,-4083.7,4084,15/09/2008,7.236,49.4,12.345
87945.4,121324.1,-4083.7,4085,15/09/2008,7.239,49.4,12.3425
87968.4,121325.7,-4083.7,4086,15/09/2008,7.256,49.4,12.34
87114.1,121127.1,-4083.7,4087,15/09/2008,7.417,49.4,12.335
88270.4,122993.2,-4083.7,4088,15/09/2008,7.425,49.4,12.3325
87340,121397.4,-4083.7,4089,15/09/2008,7.502,49.4,12.33
87950.3,121332.5,-4083.7,4090,15/09/2008,7.544,49.4,12.325
87911.3,121352.6,-4083.7,4091,15/09/2008,7.594,49.4,12.3225
87370.2,121351.3,-4083.7,4092,15/09/2008,7.627,49.4,12.32
88303.5,123046.5,-4083.7,4093,15/09/2008,7.659,49.4,12.315
88319.4,122062.6,-4083.7561,4094,15/09/2008,7.693,49.4,12.3125
88317.2,122095.4,-4083.7645,4095,15/09/2008,7.694,49.4,12.3075
88310.9,122079.8,-4083.7965,4096,15/09/2008,7.7,49.4,12.305
88295.2,122069.7,-4083.7973,4097,15/09/2008,7.702,49.4,12.3
88291.6,122082.2,-4083.8,4098,15/09/2008,7.705,49.4,12.2975
88349.3,122138.8,-4083.8,4099,15/09/2008,7.713,49.4,12.2925
88314.3,122066.8,-4083.8,4100,15/09/2008,7.714,49.4,12.29
88274.9,122080.8,-4083.8,4101,15/09/2008,7.719,49.4,12.285
88327.8,122093.2,-4083.8,4102,15/09/2008,7.724,49.4,12.28
88401.7,122070,-4083.8476,4103,15/09/2008,7.73,49.4,12.2775
88255.8,122022.7,-4083.863,4104,15/09/2008,7.734,49.4,12.2725
88255.5,122103.7,-4083.8775,4105,15/09/2008,7.756,49.4,12.27
88310.3,122062.2,-4083.9,4106,15/09/2008,7.77,49.4,12.265
88350.7,122112.4,-4083.9,4107,15/09/2008,7.79,49.4,12.26
88327.8,122933.5,-4083.9,4108,15/09/2008,7.798,49.4,12.2575
88307.4,122114.7,-4083.9,4109,15/09/2008,7.863,49.4,12.2525
88357.2,122150.7,-4083.944,4110,15/09/2008,7.881,49.4,12.25
88324.6,122103.7,-4083.9761,4111,15/09/2008,7.888,49.4,12.245
88385.7,122138.1,-4083.9981,4112,15/09/2008,7.903,49.4,12.24
88373,122187.4,-4084,4113,15/09/2008,7.909,49.4,12.2375
88311.7,122091.3,-4084,4114,15/09/2008,7.912,49.4,12.2325
88395.8,122141,-4084,4115,15/09/2008,7.943,49.4,12.2275
88443.8,122133.1,-4084,4116,15/09/2008,7.944,49.4,12.225
88453.9,122066.1,-4084,4117,15/09/2008,7.951,49.39,12.22
88516.2,122172.7,-4084,4118,15/09/2008,7.969,49.39,12.2175
88182.5,121694.7,-4084,4119,15/09/2008,8.129,49.39,12.2125
88427.3,122266.2,-4084,4120,15/09/2008,8.148,49.39,12.21
88566.3,122198.2,-4084,4121,15/09/2008,8.153,49.39,12.205
88559,122967.8,-4084,4122,15/09/2008,8.168,49.39,12.2
88466.8,122129.2,-4084,4123,15/09/2008,8.209,49.39,12.1975
88046.1,122063,-4084.0004,4124,15/09/2008,8.288,49.39,12.1925
88066.1,122196.3,-4084.0187,4125,15/09/2008,8.312,49.39,12.19
88357.1,123004.5,-4084.0193,4126,15/09/2008,8.403,49.39,12.1875
87142.8,121202.2,-4084.048,4127,15/09/2008,8.441,49.39,12.1825
87115,121225.1,-4084.053,4128,15/09/2008,8.463,49.39,12.18
87099.6,121212.5,-4084.0742,4129,15/09/2008,8.468,49.39,12.175
87127.9,121236.7,-4084.075,4130,15/09/2008,8.476,49.39,12.1725
87473.3,121387,-4084.0773,4131,15/09/2008,8.485,49.39,12.17
87272,121199.4,-4084.1,4132,15/09/2008,8.5,49.39,12.165
87084.9,121244.5,-4084.1,4133,15/09/2008,8.524,49.39,12.1625
87117,121210.7,-4084.1,4134,15/09/2008,8.527,49.39,12.16
88154.1,123064.6,-4084.1,4135,15/09/2008,8.537,49.39,12.1575
87090.3,121213.6,-4084.1,4136,15/09/2008,8.564,49.39,12.1525
87385.6,120962.4,-4084.1,4137,15/09/2008,8.57,49.39,12.15
88041.1,122006,-4084.1,4138,15/09/2008,8.575,49.39,12.1475
87230.6,121118,-4084.1,4139,15/09/2008,8.585,49.39,12.145
88530.6,122232.5,-4084.1,4140,15/09/2008,8.588,49.39,12.1425
87179.7,121188.1,-4084.1,4141,15/09/2008,8.601,49.39,12.14
87154.2,121173.7,-4084.1,4142,15/09/2008,8.604,49.39,12.1375
87140.3,121155.7,-4084.1,4143,15/09/2008,8.606,49.39,12.1375
88224.9,123082.2,-4084.1091,4144,15/09/2008,8.624,49.39,12.135
87951.2,121995.1,-4084.1277,4145,15/09/2008,8.674,49.39,12.1325
87782.9,122213.4,-4084.1365,4146,15/09/2008,8.716,49.39,12.13
87790.7,122185.8,-4084.2,4147,15/09/2008,8.733,49.39,12.13
88537.1,122268.2,-4084.2,4148,15/09/2008,8.738,49.39,12.1275
88590.5,122394.8,-4084.2,4149,15/09/2008,8.744,49.39,12.125
88528.8,122249.2,-4084.2,4150,15/09/2008,8.745,49.39,12.125
88582.2,122391.6,-4084.2,4151,15/09/2008,8.754,49.39,12.1225
87920.1,120808.3,-4084.2353,4152,15/09/2008,8.758,49.39,12.1225
88525.1,122417.1,-4084.2899,4153,15/09/2008,8.78,49.39,12.1225
88543.1,122392.2,-4084.2947,4154,15/09/2008,8.794,49.39,12.12
88482,122187,-4084.3,4155,15/09/2008,8.797,49.39,12.12
88551.9,122375.7,-4084.3,4156,15/09/2008,8.802,49.39,12.12
88535.8,122378.7,-4084.3103,4157,15/09/2008,8.808,49.39,12.12
88571.8,122413.4,-4084.3499,4158,15/09/2008,8.811,45.25,12.12
88483.4,122427.5,-4084.3795,4159,15/09/2008,8.817,45.26,12.12
88528.8,122407.5,-4084.4,4160,15/09/2008,8.824,45.15,12.12
88506.9,122435.4,-4084.4,4161,15/09/2008,8.83,45.15,12.12
88510.7,122429.2,-4084.4,4162,15/09/2008,8.839,43,12.12
88494.5,122440.5,-4084.4396,4163,15/09/2008,8.848,45.15,12.1225
88509.2,122477.5,-4084.4472,4164,15/09/2008,8.85,45.62,12.1225
88640.9,122407.6,-4084.4897,4165,15/09/2008,8.853,45.15,12.1225
88570.8,122436.6,-4084.5,4166,15/09/2008,8.856,45.41,12.125
88492.2,122491.5,-4084.5,4167,15/09/2008,8.862,45,12.125
88473.7,122438.1,-4084.5,4168,15/09/2008,8.867,45.61,12.1275
88468.4,122528.1,-4084.5,4169,15/09/2008,8.879,45.15,12.13
88483.1,122562,-4084.5,4170,15/09/2008,8.881,45.32,12.1325
88540.7,122531,-4084.5,4171,15/09/2008,8.884,45.84,12.1325
88544.9,122540.4,-4084.5,4172,15/09/2008,8.888,45.53,12.135
88557.2,122597.8,-4084.5247,4173,15/09/2008,8.893,45.57,12.1375
88443,122470.6,-4084.5501,4174,15/09/2008,8.895,45.6,12.14
88550,122423.8,-4084.6,4175,15/09/2008,8.898,45.64,12.1425
88613.2,122520.6,-4084.6,4176,15/09/2008,8.91,45.67,12.145
88548.3,122537.2,-4084.6,4177,15/09/2008,8.923,45.7,12.15
88539,122506.6,-4084.6,4178,15/09/2008,8.929,45.74,12.1525
88544,122516.1,-4084.6051,4179,15/09/2008,8.933,45.77,12.155
88534.2,122150.1,-4084.6547,4180,15/09/2008,8.948,45.81,12.16
88537.7,122152.5,-4084.6626,4181,15/09/2008,8.953,45.84,12.1625
88408.6,122972.4,-4084.6638,4182,15/09/2008,8.961,45.88,12.1675
88231.3,122079.7,-4084.6923,4183,15/09/2008,8.964,45.91,12.17
87994.6,122005.1,-4084.7,4184,15/09/2008,8.973,45.94,12.175
88543.4,122417.5,-4084.7,4185,15/09/2008,8.986,45.98,12.18
87340.6,120984.3,-4084.7,4186,15/09/2008,9.009,46.01,12.1825
88544.2,122468.9,-4084.7145,4187,15/09/2008,9.025,47.84,12.1875
88535,122469.9,-4084.7203,4188,15/09/2008,9.043,47.65,12.1925
88455,122461.6,-4084.723,4189,15/09/2008,9.047,48.5,12.1975
87289,121225.2,-4084.7248,4190,15/09/2008,9.079,48.15,12.2025
88538.1,122168.5,-4084.7352,4191,15/09/2008,9.093,48.62,12.2075
88458.7,122525.1,-4084.7494,4192,15/09/2008,9.127,49.25,12.2125
88591.8,122531.2,-4084.7719,4193,15/09/2008,9.185,49.12,12.22
87329.9,121344.6,-4084.8,4194,15/09/2008,9.216,48,12.225
87134.4,121204.9,-4084.8,4195,15/09/2008,9.267,48.62,12.23
88452.6,122644,-4084.8,4196,15/09/2008,9.35,49.25,12.2375
87142.1,121252.5,-4084.8,4197,15/09/2008,9.409,49.62,12.2425
88536.7,122155.1,-4084.8,4198,15/09/2008,9.434,51,12.25
87434.8,121602.1,-4084.8,4199,15/09/2008,9.446,50.65,12.255
88596.6,122555.9,-4084.8,4200,15/09/2008,9.518,50.26,12.2625
88529.8,122252.8,-4084.8,4201,15/09/2008,9.561,50.16,12.2675
88552.5,122219.8,-4084.8878,4202,15/09/2008,9.577,50.24,12.275
87408.2,121207.8,-4084.9,4203,15/09/2008,9.649,50.25,12.2825
87789.2,121584.7,-4084.9,4204,15/09/2008,9.659,50.15,12.2875
88551.3,122552.8,-4084.9,4205,15/09/2008,9.715,50.15,12.295
88555,122528.7,-4084.9,4206,15/09/2008,9.733,50.14,12.3025
88599.6,122548.1,-4084.9,4207,15/09/2008,9.743,50.14,12.31
88565.1,122573.5,-4084.9,4208,15/09/2008,9.766,50.14,12.3175
88580.6,122592.4,-4084.9,4209,15/09/2008,9.783,50.14,12.325
88560,122580.8,-4084.9,4210,15/09/2008,9.786,50.14,12.3325
88596.1,122592.5,-4084.9,4211,15/09/2008,9.794,50.14,12.34
88609.2,122578.4,-4084.9357,4212,15/09/2008,9.798,50.14,12.3475
88609.3,122579.5,-4084.9553,4213,15/09/2008,9.801,50.14,12.355
88631.9,122520.1,-4084.9892,4214,15/09/2008,9.807,50.14,12.3625
88613.4,122548.9,-4084.996,4215,15/09/2008,9.814,50.14,12.3725
88587.3,122649.9,-4085,4216,15/09/2008,9.817,50.14,12.38
88624.4,122672,-4085,4217,15/09/2008,9.82,50.14,12.3875
88645.8,122708.1,-4085,4218,15/09/2008,9.858,50.62,12.395
88553,122673.8,-4085,4219,15/09/2008,9.858,50.14,12.405
88579.2,122678.9,-4085,4220,15/09/2008,9.863,50.32,12.4125
88647.8,122642.8,-4085,4221,15/09/2008,9.867,50.12,12.42
88435.6,122424.6,-4085,4222,15/09/2008,9.88,50.62,12.43
87396,121054.4,-4085.0102,4223,15/09/2008,9.885,50.16,12.4375
88517,122409.5,-4085.0214,4224,15/09/2008,9.912,50.84,12.445
88337.3,123040.5,-4085.046,4225,15/09/2008,9.921,50.49,12.455
88616.8,122681.1,-4085.0522,4226,15/09/2008,9.958,50.65,12.4625
88673.5,122674.3,-4085.1,4227,15/09/2008,9.961,50.61,12.4725
87110.8,121211.8,-4085.1,4228,15/09/2008,9.975,50.46,12.48
88622.1,122525.7,-4085.1,4229,15/09/2008,10.012,50.68,12.4875
88185.9,122105.9,-4085.1,4230,15/09/2008,10.049,50.49,12.4975
87922.7,121488.4,-4085.1,4231,15/09/2008,10.067,50.12,12.505
87887.7,121526,-4085.1279,4232,15/09/2008,10.085,50.55,12.515
87947.1,121485.4,-4085.1498,4233,15/09/2008,10.091,50.56,12.5225
87896.4,121476.6,-4085.1538,4234,15/09/2008,10.122,50.58,12.5325
88002.9,121491.8,-4085.1592,4235,15/09/2008,10.157,50.59,12.54
87204.2,121215.2,-4085.1678,4236,15/09/2008,10.183,50.61,12.55
88237,122129.4,-4085.1841,4237,15/09/2008,10.185,50.62,12.5575
88208.8,122089.4,-4085.2,4238,15/09/2008,10.246,50.64,12.565
87411.4,121080.1,-4085.2,4239,15/09/2008,10.252,50.65,12.575
88577.5,122157.1,-4085.2,4240,15/09/2008,10.261,50.67,12.5825
88600.6,122181.8,-4085.2407,4241,15/09/2008,10.264,50.68,12.5925
88593.4,122509.3,-4085.3,4242,15/09/2008,10.273,50.7,12.6
88470.4,122535,-4085.3,4243,15/09/2008,10.303,50.71,12.61
88582.5,122199.5,-4085.3,4244,15/09/2008,10.345,50.73,12.6175
87707.9,121445.4,-4085.3,4245,15/09/2008,10.372,50.74,12.625
88548.1,122315,-4085.3,4246,15/09/2008,10.391,50.76,12.635
88073,122221.6,-4085.3,4247,15/09/2008,10.431,50.77,12.6425
88181.3,122926,-4085.3,4248,15/09/2008,10.438,50.79,12.65
88504.8,122354.1,-4085.3,4249,15/09/2008,10.483,50.8,12.66
87392.6,122492.5,-4085.3,4250,15/09/2008,10.496,50.82,12.6675
87438.8,120958.3,-4085.3,4251,15/09/2008,10.524,50.83,12.675
87386.4,121054.9,-4085.3,4252,15/09/2008,10.527,50.85,12.685
88526.2,122368.8,-4085.3,4253,15/09/2008,10.538,50.86,12.6925
88151.2,122115.1,-4085.3337,4254,15/09/2008,10.565,50.88,12.7
88609.5,122192.8,-4085.3698,4255,15/09/2008,10.575,50.89,12.7075
87255.4,121210.6,-4085.4,4256,15/09/2008,10.7,50.91,12.715
87366.3,120978,-4085.4,4257,15/09/2008,10.806,50.92,12.725
88447.8,122530.4,-4085.4538,4258,15/09/2008,10.819,50.94,12.7325
88211.5,122064.3,-4085.4712,4259,15/09/2008,10.831,50.95,12.74
88205.5,122071.5,-4085.5,4260,15/09/2008,10.854,50.96,12.7475
87916.9,121505.2,-4085.6,4261,15/09/2008,10.864,50.98,12.755
88159.8,122137.2,-4085.6,4262,15/09/2008,10.873,50.99,12.7625
87365.2,121207.4,-4085.6,4263,15/09/2008,10.88,51.01,12.77
88162.3,122064.7,-4085.6034,4264,15/09/2008,10.916,51.02,12.7775
88151,122134.6,-4085.6114,4265,15/09/2008,10.936,51.04,12.785
88323.9,122987.8,-4085.6434,4266,15/09/2008,10.948,51.05,12.7925
88351.6,122974.9,-4085.6564,4267,15/09/2008,10.976,51.07,12.8
88317.9,123013.7,-4085.6642,4268,15/09/2008,10.982,51.08,12.805
87428.8,120944.8,-4085.6895,4269,15/09/2008,11.014,51.1,12.8125
88205.3,122169.4,-4085.6902,4270,15/09/2008,11.043,51.11,12.82
88244,122126.1,-4085.7,4271,15/09/2008,11.045,51.13,12.8275
88252.4,122097.9,-4085.7,4272,15/09/2008,11.047,51.14,12.8325
88254.5,122118.1,-4085.7,4273,15/09/2008,11.049,51.16,12.84
87532.4,121848.3,-4085.7,4274,15/09/2008,11.07,51.17,12.8475
87405.1,121025.4,-4085.7,4275,15/09/2008,11.073,51.19,12.8525
88159,122111.7,-4085.7,4276,15/09/2008,11.075,51.2,12.86
87353.7,121424.2,-4085.7,4277,15/09/2008,11.089,51.22,12.865
88351.8,122202.4,-4085.7,4278,15/09/2008,11.107,51.23,12.8725
88208.7,122082.8,-4085.7414,4279,15/09/2008,11.112,51.25,12.8775
87943.6,121470.4,-4085.8,4280,15/09/2008,11.12,51.26,12.885
88221.2,122043.5,-4085.8,4281,15/09/2008,11.126,51.28,12.89
88378.8,122184.4,-4085.8,4282,15/09/2008,11.141,51.29,12.895
88317.5,122084.1,-4085.8,4283,15/09/2008,11.145,51.31,12.9025
88228.4,122017.9,-4085.8,4284,15/09/2008,11.148,51.32,12.9075
88164.6,122105.1,-4085.8,4285,15/09/2008,11.149,51.34,12.9125
88178.8,122041.4,-4085.8591,4286,15/09/2008,11.154,51.35,12.9175
88201.4,122028.7,-4085.8909,4287,15/09/2008,11.156,51.37,12.925
88208.7,122055.8,-4085.9,4288,15/09/2008,11.165,51.38,12.93
88187.3,122039.4,-4085.9,4289,15/09/2008,11.179,51.4,12.935
88173.1,122024.8,-4085.9,4290,15/09/2008,11.181,51.41,12.94
88170.7,122011.4,-4085.9,4291,15/09/2008,11.182,51.43,12.945
87175.6,121108.1,-4085.9,4292,15/09/2008,11.184,51.44,12.95
88161.7,122008.8,-4085.9,4293,15/09/2008,11.186,51.45,12.955
87118.8,121128.6,-4085.9,4294,15/09/2008,11.187,51.47,12.96
88114.8,122131.2,-4085.9,4295,15/09/2008,11.191,51.48,12.965
88193,122008.5,-4085.9529,4296,15/09/2008,11.196,51.5,12.97
88119.4,121990,-4085.9542,4297,15/09/2008,11.204,51.51,12.975
88155.5,122036.3,-4085.9845,4298,15/09/2008,11.206,51.53,12.9775
88196.9,122015.7,-4086,4299,15/09/2008,11.216,51.54,12.9825
88139.2,122012.8,-4086,4300,15/09/2008,11.229,51.56,12.9875
88139.5,122002.9,-4086,4301,15/09/2008,11.232,51.57,12.9925
88258.4,122054.9,-4086,4302,15/09/2008,11.234,51.59,12.995
88165.8,121971.7,-4086,4303,15/09/2008,11.246,51.6,13
88133,122016.1,-4086.0842,4304,15/09/2008,11.252,51.62,13.005
88224.9,122019.4,-4086.0934,4305,15/09/2008,11.275,51.63,13.0075
88210.4,122101.4,-4086.1,4306,15/09/2008,11.314,51.65,13.0125
88216.5,121987.2,-4086.1,4307,15/09/2008,11.317,51.66,13.015
88210.1,122004.8,-4086.1,4308,15/09/2008,11.326,51.68,13.02
88174,121981.5,-4086.1,4309,15/09/2008,11.331,51.69,13.0225
88248.5,122112.7,-4086.1,4310,15/09/2008,11.337,51.71,13.0275
87390.3,121006.5,-4086.1,4311,15/09/2008,11.341,51.72,13.03
88219.9,121992.2,-4086.1152,4312,15/09/2008,11.343,51.74,13.035
88251.4,122030.7,-4086.1235,4313,15/09/2008,11.354,51.75,13.0375
88264.8,122057.7,-4086.1409,4314,15/09/2008,11.362,51.77,13.04
88228.3,122005.1,-4086.1836,4315,15/09/2008,11.369,51.78,13.045
88269.2,122022.9,-4086.2,4316,15/09/2008,11.386,51.8,13.0475
88250.9,122013.1,-4086.2,4317,15/09/2008,11.393,51.81,13.05
88514.1,122110.8,-4086.2,4318,15/09/2008,11.404,51.83,13.055
